Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
43.0,0,Travel_Rarely,244,Human Resources,2,3,Life Sciences,1778,3.0,Male,97,3,1,Human Resources,4.0,Single,3539.0,5033,0,No,13,3,2,0,10,5.0,3.0,9.0,7,1,8
34.0,0,Travel_Rarely,511,Sales,3,2,Life Sciences,1779,4.0,Female,32,1,2,Sales Executive,4.0,Other,6029.0,25353,5,No,12,3,1,0,6,3.0,3.0,2.0,2,2,2
21.0,1,Travel_Rarely,337,Sales,7,1,Marketing,1780,3.0,Male,31,3,1,Sales Representative,3.0,Single,4960.0,4567,1,No,13,3,2,0,1,3.0,3.0,1.0,0,1,0
38.0,0,Travel_Rarely,1153,Research & Development,6,2,Other,1782,4.0,Female,40,2,1,Laboratory Technician,3.0,Married,3702.0,16376,1,No,11,3,2,1,5,3.0,3.0,5.0,4,0,4
22.0,1,Travel_Rarely,1294,Research & Development,8,1,Medical,1783,3.0,Female,79,3,1,Laboratory Technician,3.0,Married,4960.0,15999,1,Yes,17,3,3,0,1,6.0,3.0,1.0,0,0,0
31.0,0,Travel_Rarely,196,Sales,29,4,Marketing,1784,1.0,Female,91,2,2,SALES EXECUTIVE,3.0,Married,4960.0,13402,1,No,14,3,1,2,13,3.0,3.0,12.0,7,5,7
51.0,0,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1786,3.0,Female,53,3,3,Manager,3.0,Married,13116.0,22984,2,No,11,3,4,0,15,2.0,3.0,2.0,2,2,2
37.0,0,Travel_Rarely,589,Sales,9,2,Marketing,1787,2.0,Male,46,2,2,Sales Executive,2.0,Married,4189.0,8800,1,No,14,3,1,2,5,2.0,3.0,5.0,2,0,3
46.0,0,Travel_Rarely,734,Research & Development,2,4,Medical,1789,3.0,Male,46,3,5,Research Director,4.0,Divorced,19328.0,14218,7,Yes,17,3,3,1,24,3.0,3.0,2.0,1,2,2
36.0,0,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,1790,4.0,Male,90,3,3,Healthcare Representative,1.0,Married,8321.0,25949,7,Yes,13,3,4,1,15,1.0,3.0,12.0,8,5,7
44.0,1,Travel_Frequently,429,Research & Development,1,2,Medical,1792,3.0,Male,99,3,1,Research Scientist,2.0,Divorced,2342.0,11092,1,Yes,12,3,3,3,6,2.0,2.0,5.0,3,2,3
37.0,0,Travel_Rarely,1239,Human Resources,8,2,Other,1794,3.0,Male,89,3,2,Human Resources,2.0,Divorced,4071.0,12832,2,No,13,3,3,0,19,4.0,2.0,10.0,0,4,7
35.0,1, Travel_Rarely,303,Sales,27,3,Life Sciences,1797,3.0,Male,84,3,2,Sales Executive,4.0,Single,5813.0,13492,1,Yes,18,3,4,0,10,2.0,3.0,10.0,7,7,7
33.0,0,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1798,4.0,Male,90,4,1,Research Scientist,1.0,Married,3143.0,6076,6,No,19,3,2,1,14,1.0,3.0,10.0,8,7,6
28.0,0,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,1799,3.0,Male,82,3,1,Research Scientist,4.0,Married,2044.0,5531,1,No,11,3,3,1,5,6.0,4.0,5.0,3,0,3
39.0,0,Travel_Rarely,1253,Research & Development,10,1,Medical,1800,3.0,Male,65,3,3,Research Director,3.0,Single,13464.0,7914,7,No,21,4,3,0,9,3.0,3.0,5.0,3,2,2
46.0,0,Non-Travel,849,Sales,26,2,Life Sciences,1801,2.0,Male,98,2,2,Sales Executive,3.0,Single,7991.0,25166,8,No,15,3,3,0,6,3.0,3.0,2.0,2,2,2
40.0,0,Travel_Rarely,616,Research & Development,2,2,Life Sciences,1802,3.0,Female,99,3,1,Laboratory Technician,1.0,Married,4960.0,25605,4,No,17,3,4,1,7,5.0,2.0,4.0,3,0,2
42.0,0,Travel_Rarely,1128,Research & Development,13,3,Medical,1803,2.0,Male,95,4,2,Healthcare Representative,1.0,Married,5538.0,5696,5,No,18,3,3,2,10,2.0,2.0,0.0,0,0,0
35.0,0,Non-Travel,1180,Research & Development,2,2,Medical,1804,2.0,Male,90,3,2,Manufacturing Director,4.0,Divorced,5762.0,24442,2,No,14,3,3,1,15,6.0,3.0,7.0,7,1,7
38.0,0,Non-Travel,1336,Human Resources,2,3,Human Resources,1805,1.0,Male,100,3,1,Human Resources,2.0,Divorced,2592.0,7129,5,No,13,3,4,3,13,3.0,3.0,11.0,10,3,8
34.0,1,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1807,3.0,Male,93,3,2,Laboratory Technician,3.0,Married,5346.0,6208,4,No,17,3,3,1,11,3.0,2.0,7.0,1,0,7
37.0,1,Travel_Rarely,370,Research & Development,10,4,Medical,1809,4.0,Male,58,3,2,Manufacturing Director,1.0,Single,4213.0,4992,1,No,15,3,2,0,10,4.0,1.0,10.0,3,0,8
39.0,0,Travel_Frequently,766,Sales,20,3,Life Sciences,1812,3.0,Male,83,3,2,Sales Executive,4.0,Divorced,4127.0,19188,2,No,18,3,4,1,7,3.0,3.0,2.0,1,2,2
43.0,0,Non-Travel,343,Research & Development,9,3,Life Sciences,1813,1.0,Male,52,3,1,Research Scientist,3.0,Single,2438.0,24978,4,No,13,3,3,0,7,2.0,2.0,3.0,2,1,2
41.0,0,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1814,2.0,Male,85,4,2,Healthcare Representative,2.0,Single,6870.0,15530,3,No,12,3,1,0,11,3.0,1.0,3.0,2,1,2
41.0,0,Travel_Rarely,796,Sales,4,1,Marketing,1815,3.0,Female,81,3,3,Sales Executive,3.0,Divorced,10447.0,26458,0,Yes,13,3,4,1,23,3.0,4.0,22.0,14,13,5
30.0,0,Travel_Rarely,1092,Research & Development,10,3,Medical,1816,1.0,Female,64,3,3,Manufacturing Director,3.0,Single,9667.0,2739,9,No,14,3,2,0,9,3.0,3.0,7.0,7,0,2
26.0,1,Travel_Rarely,920,Human Resources,20,2,Medical,1818,4.0,Female,69,3,1,Human Resources,2.0,Married,2148.0,6889,0,Yes,11,3,3,0,6,3.0,3.0,5.0,1,1,4
46.0,1,Travel_Rarely,261,Research & Development,21,2,Medical,1821,4.0,Female,66,3,2,Healthcare Representative,2.0,Married,8926.0,10842,4,No,22,4,4,1,13,2.0,4.0,9.0,7,3,7
40.0,0,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1822,3.0,Female,52,3,2,Healthcare Representative,4.0,Divorced,6513.0,9060,4,No,17,3,4,1,12,3.0,3.0,5.0,3,0,3
34.0,0,Travel_Rarely,810,Sales,8,2,Technical Degree,1823,2.0,Male,92,4,2,Sales Executive,3.0,Married,4960.0,22128,1,No,21,4,3,2,10,5.0,3.0,10.0,8,4,8
58.0,0,Non-Travel,350,Sales,2,3,Medical,1824,2.0,Male,52,3,4,Manager,2.0,Divorced,4960.0,22577,4,No,22,4,4,1,37,0.0,2.0,16.0,9,14,14
35.0,0,Travel_Rarely,185,Research & Development,23,4,Medical,1826,2.0,Male,91,1,1,Laboratory Technician,3.0,Married,2705.0,9696,0,No,16,3,2,1,6,2.0,4.0,5.0,4,0,3
47.0,0,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1827,3.0,Female,92,2,3,Manufacturing Director,3.0,Divorced,10333.0,19271,8,Yes,12,3,3,1,28,4.0,3.0,5.0,11,14,10
40.0,0,Travel_Rarely,750,Research & Development,12,3,Life Sciences,1829,2.0,Female,47,3,2,Healthcare Representative,1.0,Divorced,4960.0,10748,2,No,12,3,2,1,15,3.0,3.0,7.0,4,7,7
54.0,0,Travel_Rarely,431,Research & Development,7,4,Medical,1830,4.0,Female,68,3,2,Research Scientist,4.0,Married,4960.0,15696,4,No,15,3,2,1,14,2.0,3.0,7.0,1,1,7
31.0,0,Travel_Frequently,1125,Sales,7,4,Marketing,1833,1.0,Female,68,3,3,Sales Executive,3.0,Married,9637.0,8277,2,No,14,3,4,2,9,3.0,3.0,3.0,2,2,2
28.0,0,Travel_Rarely,1217,Research & Development,1,3,Medical,1834,3.0,Female,67,3,1,Research Scientist,1.0,Married,3591.0,12719,1,No,25,4,3,1,3,3.0,3.0,100.0,2,1,2
38.0,0,Travel_Rarely,723,Sales,2,4,Marketing,1835,3.0,Female,77,1,2,Sales Representative,4.0,Married,5405.0,4244,2,Yes,20,4,1,2,20,4.0,2.0,4.0,2,0,3
26.0,0,Travel_Rarely,572,Sales,10,3,Medical,1836,3.0,Male,46,3,2,Sales Executive,4.0,Single,4684.0,9125,1,No,13,3,1,0,5,4.0,3.0,5.0,3,1,2
58.0,0,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1837,1.0,Male,87,3,4,Research Director,3.0,Married,15787.0,21624,2,Yes,14,3,2,0,23,3.0,3.0,2.0,2,2,2
18.0,0,Non-Travel,1431,Research & Development,14,3,Medical,1839,2.0,Female,33,3,1,Research Scientist,3.0,Single,1514.0,8018,1,No,16,3,3,0,0,3.0,1.0,0.0,0,0,0
31.0,1,Travel_Rarely,359,Human Resources,18,5,Human Resources,1842,3.0,Male,89,4,1,Human Resources,1.0,Married,2956.0,21495,0,No,17,3,3,0,2,4.0,3.0,1.0,0,0,0
29.0,1,Travel_Rarely,350,Human Resources,13,3,Human Resources,1844,1.0,Male,56,2,1,Human Resources,1.0,Divorced,750000.0,3157,4,Yes,15,3,4,3,4,3.0,3.0,2.0,2,2,0
45.0,0,Non-Travel,589,Sales,2,4,Life Sciences,1845,3.0,Female,67,3,2,Sales Executive,3.0,Married,5154.0,19665,4,No,22,4,2,2,10,3.0,4.0,8.0,7,5,7
36.0,0,Travel_Rarely,430,Research & Development,2,4,Other,1847,3.0,Female,73,3,2,Research Scientist,2.0,Married,6962.0,19573,4,Yes,22,4,4,1,15,2.0,3.0,1.0,0,0,0
36.0,0,Travel_Frequently,1422,Sales,2,4,Life Sciences,1849,1.0,Male,92,3,2,Sales Executive,4.0,Married,5675.0,19246,1,No,20,4,3,1,7,5.0,3.0,7.0,7,7,7
27.0,0,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1850,4.0,Female,53,3,1,Laboratory Technician,3.0,Single,-5000.0,19826,0,Yes,14,3,3,0,6,3.0,2.0,5.0,4,0,2
29.0,0,Travel_Frequently,574,Research & Development,20,1,Medical,1852,4.0,Male,40,3,1,Laboratory Technician,4.0,Married,3812.0,7003,1,No,13,3,2,0,11,3.0,4.0,11.0,8,3,10
32.0,0,Travel_Frequently,1318,Sales,10,4,Marketing,1853,4.0,Male,79,3,2,Sales Executive,4.0,Single,4648.0,26075,8,No,13,3,3,0,4,2.0,4.0,0.0,0,0,0
42.0,0,Non-Travel,355,Research & Development,10,4,Technical Degree,1854,3.0,Male,38,3,1,Research Scientist,3.0,Married,2936.0,6161,3,No,22,4,2,2,10,1.0,2.0,6.0,3,3,3
47.0,0,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1856,2.0,Female,64,3,1,Laboratory Technician,3.0,Single,2105.0,5411,4,No,12,3,3,0,7,2.0,3.0,2.0,2,2,0
46.0,0,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1857,4.0,Male,82,3,3,Manufacturing Director,4.0,Divorced,8578.0,19989,3,No,14,3,3,1,12,4.0,2.0,9.0,8,4,7
28.0,0,Non-Travel,280,Human Resources,1,2,Life Sciences,1858,3.0,Male,43,3,1,Human Resources,4.0,Divorced,2706.0,10494,1,No,15,3,2,1,3,2.0,3.0,3.0,2,2,2
29.0,0,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1859,4.0,Male,93,1,2,Healthcare Representative,3.0,Divorced,6384.0,21143,8,No,17,3,4,2,11,3.0,3.0,7.0,0,1,6
42.0,0,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,1860,4.0,Male,81,3,1,Laboratory Technician,3.0,Single,3968.0,13624,4,No,13,3,4,0,8,3.0,3.0,0.0,0,0,0
36.0,1,Travel_Rarely,414,Sales,2,4,Marketing,1862,3.0,Male,82,2,2,Sales Executive,2.0,Single,9907.0,26186,7,Yes,12,3,3,0,7,3.0,2.0,2.0,2,2,2
46.0,0,Travel_Rarely,1319,Sales,3,3,Technical Degree,1863,1.0,Female,45,4,4,Sales Executive,1.0,Divorced,13225.0,7739,2,No,12,3,4,1,25,5.0,3.0,19.0,17,2,8
27.0,0,Travel_Rarely,728,Sales,23,1,Medical,1864,2.0,Female,36,2,2,Sales Representative,3.0,Married,750000.0,7018,1,No,21,4,4,1,9,5.0,3.0,9.0,8,5,8
29.0,0,Travel_Rarely,352,Human Resources,6,1,Medical,1865,4.0,Male,87,2,1,Human Resources,2.0,Married,2804.0,15434,1,No,11,3,4,0,1,3.0,3.0,1.0,0,0,0
43.0,0,Travel_Rarely,823,Research & Development,6,3,Medical,1866,1.0,Female,81,2,5,Manager,3.0,Married,19392.0,22539,7,No,13,3,4,0,21,3.0,3.0,16.0,12,6,14
36.0,0,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1867,4.0,Male,91,2,5,Research Director,2.0,Married,19665.0,13583,4,No,12,3,4,0,29,3.0,3.0,22.0,10,12,9
29.0,1,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1868,4.0,Male,73,2,1,Research Scientist,4.0,Single,2439.0,14753,1,Yes,24,4,2,0,1,3.0,2.0,1.0,0,1,0
46.0,1,Travel_Rarely,1254,Sales,10,3,Life Sciences,1869,3.0,Female,64,3,3,Sales Executive,2.0,Married,7314.0,14011,5,No,21,4,3,3,14,2.0,3.0,8.0,7,0,7
27.0,0,Travel_Frequently ,1131,Research & Development,15,3,Life Sciences,1870,4.0,Female,77,2,1,Research Scientist,1.0,Married,4774.0,23844,0,No,19,3,4,1,8,2.0,2.0,7.0,6,7,3
39.0,0,Travel_Rarely,835,Research & Development,19,4,Other,1871,4.0,Male,41,3,2,Research Scientist,4.0,Divorced,3902.0,5141,8,No,14,3,2,3,7,2.0,3.0,2.0,2,2,2
55.0,0,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1873,2.0,Male,98,2,1,Research Scientist,4.0,Married,2662.0,7975,8,No,20,4,2,1,19,2.0,4.0,5.0,2,0,4
28.0,0,Travel_Rarely,1172,Sales,3,3,Medical,1875,2.0,Female,78,3,1,Sales Representative,2.0,Married,2856.0,3692,1,No,19,3,4,1,1,3.0,3.0,1.0,0,0,0
30.0,1,Travel_Rarely,945,Sales,9,3,Medical,1876,2.0,Male,89,3,1,Sales Representative,4.0,Single,1081.0,16019,1,No,13,3,3,0,1,3.0,2.0,1.0,0,0,0
22.0,1,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1878,4.0,Male,75,3,1,Research Scientist,2.0,Single,2472.0,26092,1,Yes,23,4,1,0,1,2.0,3.0,1.0,0,0,0
36.0,0,Travel_Rarely,1266,Sales,10,4,Technical Degree,1880,2.0,Female,63,2,2,Sales Executive,3.0,Married,5673.0,6060,1,Yes,13,3,1,1,10,4.0,3.0,10.0,9,1,7
31.0,0,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1881,2.0,Male,89,3,2,Laboratory Technician,3.0,Divorced,4197.0,18624,1,No,11,3,1,1,10,2.0,3.0,10.0,8,0,2
34.0,0,Travel_Rarely,1480,Sales,4,3,Life Sciences,1882,3.0,Male,64,3,3,Sales Executive,4.0,Married,9713.0,24444,2,Yes,13,3,4,3,9,3.0,3.0,5.0,3,1,0
29.0,0,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1883,4.0,Male,59,3,1,Laboratory Technician,1.0,Single,2062.0,19384,3,No,14,3,2,0,11,2.0,3.0,3.0,2,1,2
37.0,0,Travel_Rarely,783,Research & Development,7,4,Medical,1885,4.0,Male,78,3,2,Research Scientist,1.0,Married,4284.0,13588,5,Yes,22,4,3,1,16,2.0,3.0,5.0,3,0,4
35.0,0,Travel_Rarely,219,Research & Development,16,2,Other,1886,4.0,Female,44,2,2,Manufacturing Director,2.0,Married,4960.0,25388,0,Yes,11,3,4,0,4,2.0,3.0,3.0,2,0,2
45.0,0,Travel_Rarely ,556,Research & Development,25,2,Life Sciences,1888,2.0,Female,93,2,2,Manufacturing Director,4.0,Married,5906.0,23888,0,No,13,3,4,2,10,2.0,2.0,9.0,8,3,8
36.0,0,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1890,2.0,Male,94,2,2,Human Resources,4.0,Single,3886.0,4223,1,No,21,4,4,0,10,3.0,2.0,10.0,1,0,8
40.0,0,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1892,1.0,Male,98,3,4,Manager,3.0,Divorced,16823.0,18991,2,No,11,3,1,1,22,3.0,3.0,19.0,7,11,16
26.0,0,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1893,2.0,Female,90,2,1,Research Scientist,3.0,Married,2933.0,14908,1,Yes,13,3,3,1,1,3.0,2.0,1.0,0,1,0
27.0,0,Travel_Rarely,511,Sales,2,2,Medical,1898,3.0,Female,89,4,2,Sales Executive,3.0,Single,6500.0,26997,0,No,14,3,2,0,9,5.0,2.0,5.0,7,0,7
48.0,0,Travel_Frequently,117,Research & Development,22,3,Medical,1900,4.0,Female,58,3,4,Manager,3.0,Divorced,17174.0,2437,3,No,11,3,2,1,24,3.0,3.0,22.0,17,4,7
44.0,0,Travel_Rarely,170,Research & Development,1,4,Life Sciences,1903,2.0,Male,78,4,2,healthcare representative,1.0,Married,250000.0,9364,2,No,15,3,4,1,10,5.0,3.0,5.0,0,2,2
34.0,1,Non-Travel,967,Research & Development,16,4,Technical Degree,1905,4.0,Male,85,1,1,Research Scientist,1.0,Married,2307.0,14460,1,Yes,23,4,2,1,5,2.0,3.0,5.0,2,3,0
56.0,1,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1907,1.0,Male,97,3,1,Laboratory Technician,4.0,Single,4960.0,10261,1,No,16,3,4,0,5,3.0,3.0,4.0,2,1,0
36.0,0,Travel_Rarely,335,Sales,17,2,Marketing,1908,3.0,Male,33,2,2,Sales Executive,2.0,Married,5507.0,16822,2,No,16,3,3,2,12,1.0,1.0,4.0,2,1,3
41.0,0,Travel_Rarely,337,Sales,8,3,Marketing,1909,3.0,Female,54,3,2,Sales Executive,2.0,Married,4960.0,26841,5,No,21,4,3,1,14,3.0,3.0,5.0,4,1,4
42.0,0,Travel_Rarely,1396,Research & Development,6,3,Medical,1911,3.0,Male,83,3,3,Research Director,1.0,Married,13348.0,14842,9,No,13,3,2,1,18,3.0,4.0,13.0,7,5,7
31.0,0,Travel_Rarely,1079,Sales,10,2,Medical,1912,3.0,Female,86,3,2,Sales Executive,4.0,Divorced,6583.0,20115,2,Yes,11,3,4,1,8,2.0,3.0,5.0,2,1,4
34.0,0,Travel_Rarely,735,Sales,3,1,Medical,1915,4.0,Female,75,2,2,Sales Executive,4.0,Married,8103.0,16495,3,Yes,12,3,3,0,9,3.0,2.0,4.0,2,0,1
31.0,0,Travel_Rarely,471,Research & Development,4,3,Medical,1916,1.0,Female,62,4,1,Laboratory Technician,3.0,Divorced,3978.0,16031,8,No,12,3,2,1,4,0.0,2.0,2.0,2,2,2
26.0,0,Travel_Frequently,1096,Research & Development,6,3,Other,1918,3.0,Male,61,4,1,Laboratory Technician,4.0,Married,2544.0,7102,0,No,18,3,1,1,8,3.0,3.0,7.0,7,7,7
45.0,0,Travel_Frequently,1297,Research & Development,1,4,Medical,1922,2.0,Male,44,3,2,Healthcare Representative,3.0,Single,5399.0,14511,4,No,12,3,3,0,12,3.0,3.0,4.0,2,0,3
33.0,0,Travel_Rarely,217,Sales,10,4,Marketing,1924,2.0,Male,43,3,2,Sales Executive,3.0,Single,5487.0,10410,1,No,14,3,2,0,10,2.0,2.0,10.0,4,0,9
28.0,0,Travel_Frequently,783,Sales,1,2,Life Sciences,1927,3.0,Male,42,2,2,Sales Executive,4.0,Married,999999.0,19255,1,Yes,12,3,3,1,7,3.0,3.0,7.0,7,0,7
29.0,1,Travel_Frequently,746,Sales,24,3,Technical Degree,1928,3.0,Male,45,4,1,Sales Representative,1.0,Single,1091.0,10642,1,No,17,3,4,0,1,3.0,3.0,1.0,0,0,0
39.0,0,Non-Travel,1251,Sales,21,4,Life Sciences,1929,1.0,Female,32,1,2,Sales Executive,3.0,Married,5736.0,3987,6,No,19,3,3,1,10,1.0,3.0,3.0,2,1,2
27.0,0,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,1931,2.0,Male,41,3,1,Research Scientist,2.0,Married,2226.0,6073,1,No,11,3,3,1,6,3.0,2.0,5.0,3,1,2
34.0,0,Travel_Frequently,735,Research & Development,22,4,Other,1932,3.0,Male,86,2,2,Research Scientist,4.0,Married,5747.0,26496,1,Yes,15,3,2,0,16,3.0,3.0,15.0,10,6,11
28.0,1,Travel_Rarely,1475,Sales,13,2,Marketing,1933,4.0,Female,84,3,2,Sales Executive,3.0,Single,9854.0,23352,3,Yes,11,3,4,0,6,0.0,3.0,2.0,0,2,2
47.0,0,Non-Travel,1169,Research & Development,14,4,Technical Degree,1934,3.0,Male,64,3,2,Research Scientist,2.0,Married,5467.0,2125,8,No,18,3,3,1,16,4.0,4.0,8.0,7,1,7
56.0,0,Travel_Rarely,1443,Sales,11,5,Marketing,1935,4.0,Female,89,2,2,Sales Executive,1.0,Married,5380.0,20328,4,No,16,3,3,1,6,3.0,3.0,0.0,0,0,0
39.0,0,Travel_Rarely,867,Research & Development,9,2,Medical,1936,1.0,Male,87,3,2,Manufacturing Director,1.0,Married,5151.0,12315,1,No,25,4,4,1,10,3.0,3.0,10.0,0,7,9
38.0,0,Travel_Frequently,1394,Research & Development,8,3,Medical,1937,4.0,Female,58,2,2,Research Scientist,2.0,Divorced,2133.0,18115,1,Yes,16,3,3,1,20,3.0,3.0,20.0,11,0,7
58.0,0, Travel_Rarely,605,Sales,21,3,Life Sciences,1938,3.0,Female,72,3,4,Manager,4.0,Married,17875.0,11761,4,Yes,13,3,3,1,29,2.0,2.0,1.0,0,0,0
32.0,1,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1939,1.0,Female,47,4,1,Research Scientist,3.0,Single,2432.0,15318,3,Yes,14,3,1,0,8,2.0,3.0,75.0,1,0,3
38.0,0,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1940,2.0,Male,71,3,1,Research Scientist,4.0,Divorced,4771.0,14293,2,No,19,3,4,2,10,0.0,4.0,5.0,2,0,3
49.0,0,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1941,2.0,Male,42,3,5,Research Director,4.0,Married,19161.0,13738,3,No,15,3,4,0,28,3.0,3.0,5.0,4,4,3
36.0,0,Travel_Rarely,419,Sales,12,4,Marketing,1943,2.0,Male,77,3,2,Sales Executive,4.0,Divorced,5087.0,2900,3,Yes,12,3,3,2,14,4.0,3.0,0.0,0,0,0
27.0,1,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1944,3.0,Female,58,2,1,Human Resources,2.0,Married,2863.0,19555,1,No,12,3,1,0,1,2.0,3.0,1.0,0,0,0
35.0,0,Travel_Rarely,682,Sales,18,4,Medical,1945,2.0,Male,71,3,2,Sales Executive,1.0,Married,4960.0,15975,0,No,16,3,4,1,6,2.0,3.0,5.0,3,0,4
36.0,0,Non-Travel,1103,Research & Development,16,3,Medical,1947,3.0,Male,49,3,1,Research Scientist,3.0,Single,2144.0,2122,1,No,14,3,3,0,5,3.0,3.0,5.0,3,1,4
31.0,0,Non-Travel,976,Research & Development,3,2,Medical,1948,3.0,Male,48,3,1,Research Scientist,1.0,Divorced,3065.0,3995,1,Yes,13,3,4,1,4,3.0,4.0,5.0,2,2,3
36.0,0,Non-Travel,1351,Research & Development,9,4,Life Sciences,1949,1.0,Male,66,4,1,Laboratory Technician,2.0,Married,2810.0,9238,1,No,22,4,2,0,5,3.0,3.0,5.0,4,0,2
34.0,0,Travel_Rarely,937,Sales,1,3,Marketing,1950,1.0,Male,32,3,3,Sales Executive,4.0,Single,9888.0,6770,1,No,21,4,1,0,14,3.0,2.0,14.0,8,2,1
34.0,0,Travel_Rarely,1239,Sales,13,4,Medical,1951,4.0,Male,39,3,3,Sales Executive,3.0,Divorced,8628.0,22914,1,No,18,3,3,1,9,2.0,2.0,8.0,7,1,1
36.0,0,Travel_Rarely,157,Research & Development,1,3,Medical,1952,3.0,Male,95,3,1,Laboratory Technician,1.0,Single,2867.0,20006,0,No,13,3,4,0,8,6.0,2.0,7.0,7,7,6
36.0,0,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1954,1.0,Male,89,3,2,Healthcare Representative,1.0,Married,5373.0,6225,0,No,12,3,1,1,6,5.0,2.0,5.0,3,0,2
32.0,0,Non-Travel,1146,Research & Development,15,4,Medical,1955,3.0,Female,34,3,2,Healthcare Representative,4.0,Divorced,6667.0,16542,5,No,18,3,2,1,9,6.0,3.0,5.0,1,1,2
31.0,0,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,1956,4.0,Male,48,1,2,Research Scientist,1.0,Married,5003.0,5771,1,No,21,4,2,0,10,6.0,3.0,5.0,8,8,7
28.0,1,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,1960,3.0,Male,32,2,1,Laboratory Technician,4.0,Divorced,2367.0,18779,5,No,12,3,1,1,6,2.0,2.0,4.0,1,0,3
38.0,0,Travel_Rarely,1404,Sales,1,3,Life Sciences,1961,3.0,Male,59,2,1,Sales Representative,1.0,Single,2858.0,11473,4,No,14,3,1,0,20,3.0,2.0,5.0,0,0,0
35.0,0,Travel_Rarely,1224,Sales,7,4,Life Sciences,1962,3.0,Female,55,3,2,Sales Executive,4.0,Married,5204.0,13586,1,Yes,11,3,4,0,10,2.0,3.0,10.0,8,0,9
27.0,0,Travel_Rarely,954,Sales,9,3,Marketing,1965,4.0,Male,44,3,2,Sales Executive,4.0,Single,4105.0,5099,1,No,14,3,1,0,7,5.0,3.0,7.0,7,0,7
32.0,0,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,1966,4.0,Male,56,2,2,Manufacturing Director,4.0,Single,9679.0,10138,8,No,24,4,2,0,8,1.0,3.0,1.0,0,0,0
31.0,1,Travel_Frequently,754,Sales,26,4,Marketing,1967,1.0,Male,63,3,2,Sales Executive,4.0,Married,5617.0,21075,1,Yes,11,3,3,0,10,4.0,3.0,10.0,7,0,8
53.0,1,Travel_Rarely,1168,Sales,24,4,Life Sciences,1968,1.0,Male,66,3,3,Sales Executive,1.0,Single,4960.0,5843,6,Yes,13,3,2,0,15,2.0,3.0,2.0,2,2,2
54.0,0,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1969,1.0,Female,67,3,2,Research Scientist,3.0,Married,2897.0,22474,3,No,11,3,3,2,9,6.0,2.0,4.0,3,2,3
36.0,0,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,1970,4.0,Male,36,3,2,Healthcare Representative,3.0,Divorced,5968.0,18079,1,No,20,4,3,3,9,2.0,3.0,9.0,7,2,8
43.0,0,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1971,1.0,Male,30,3,3,Healthcare Representative,3.0,Married,7510.0,16873,1,No,17,3,2,1,10,3.0,3.0,10.0,9,0,9
38.0,0,Travel_Frequently,1444,Human Resources,1,4,Other,1972,4.0,Male,88,3,1,Human Resources,2.0,Married,2991.0,5224,0,Yes,11,3,2,1,7,2.0,3.0,6.0,2,1,2
